,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
101116,shawtr01,2015,1,BOS,AL,65,226,31,61,10,0,13,36.0,0.0,1.0,18,57.0,1.0,2.0,0.0,2.0,1.0
101120,shuckja01,2015,1,CHA,AL,79,143,15,38,8,2,0,15.0,7.0,5.0,16,16.0,0.0,1.0,3.0,2.0,2.0
101127,sizemgr01,2015,2,TBA,AL,58,175,20,45,12,0,6,27.0,3.0,3.0,14,37.0,0.0,2.0,0.0,1.0,1.0
101132,smithse01,2015,1,SEA,AL,136,395,54,98,31,5,12,42.0,0.0,0.0,47,99.0,4.0,4.0,1.0,5.0,15.0
101134,smoakju01,2015,1,TOR,AL,132,296,44,67,16,1,18,59.0,0.0,0.0,29,86.0,0.0,2.0,0.0,1.0,10.0
101136,smolija01,2015,2,OAK,AL,41,106,12,24,6,2,5,20.0,0.0,1.0,8,19.0,0.0,2.0,0.0,2.0,2.0
101138,snidetr01,2015,1,BAL,AL,69,211,23,50,9,2,3,20.0,1.0,0.0,23,56.0,1.0,2.0,0.0,0.0,3.0
101141,sogarer01,2015,1,OAK,AL,120,372,40,92,12,3,1,37.0,6.0,1.0,23,50.0,1.0,2.0,3.0,1.0,9.0
101150,sotoge01,2015,1,CHA,AL,78,187,20,41,8,0,9,21.0,0.0,1.0,21,63.0,0.0,1.0,1.0,0.0,2.0
101152,souzast01,2015,1,TBA,AL,110,373,59,84,15,1,16,40.0,12.0,6.0,46,144.0,0.0,5.0,1.0,1.0,7.0
101155,springe01,2015,1,HOU,AL,102,388,59,107,19,2,16,41.0,16.0,4.0,50,109.0,0.0,8.0,2.0,3.0,4.0
101176,sucreje01,2015,1,SEA,AL,52,127,9,20,6,0,1,7.0,0.0,0.0,6,21.0,0.0,0.0,9.0,0.0,6.0
101180,suzukku01,2015,1,MIN,AL,131,433,36,104,17,0,5,50.0,0.0,0.0,29,59.0,4.0,7.0,6.0,4.0,14.0
101183,swihabl01,2015,1,BOS,AL,84,288,47,79,17,1,5,31.0,4.0,2.0,18,77.0,0.0,1.0,2.0,0.0,8.0
101184,swishni01,2015,1,CLE,AL,30,101,6,20,4,0,2,8.0,0.0,0.0,8,24.0,1.0,1.0,0.0,1.0,2.0
101197,teixema01,2015,1,NYA,AL,111,392,57,100,22,0,31,79.0,2.0,0.0,59,85.0,6.0,6.0,0.0,5.0,7.0
101210,thomptr01,2015,1,CHA,AL,44,122,17,36,8,3,5,16.0,1.0,0.0,13,26.0,0.0,0.0,0.0,0.0,3.0
101224,travide01,2015,1,TOR,AL,62,217,38,66,18,0,8,35.0,3.0,1.0,18,43.0,0.0,2.0,0.0,1.0,4.0
101227,troutmi01,2015,1,LAA,AL,159,575,104,172,32,6,41,90.0,11.0,7.0,92,158.0,14.0,10.0,0.0,5.0,11.0
101229,trumbma01,2015,2,SEA,AL,96,334,39,88,13,0,13,41.0,0.0,0.0,26,93.0,1.0,0.0,0.0,1.0,8.0
101231,tuckepr01,2015,1,HOU,AL,98,300,35,73,19,0,13,33.0,0.0,2.0,20,68.0,0.0,3.0,0.0,0.0,3.0
101234,tulowtr01,2015,2,TOR,AL,41,163,31,39,8,0,5,17.0,1.0,0.0,14,42.0,1.0,5.0,0.0,1.0,4.0
101246,urshegi01,2015,1,CLE,AL,81,267,25,60,8,1,6,21.0,0.0,1.0,18,58.0,0.0,2.0,1.0,0.0,9.0
101249,valbulu01,2015,1,HOU,AL,132,434,62,97,18,0,25,56.0,1.0,0.0,50,106.0,1.0,6.0,0.0,3.0,13.0
101252,valenda01,2015,1,TOR,AL,58,162,26,48,13,0,7,29.0,2.0,1.0,9,40.0,0.0,0.0,1.0,1.0,4.0
101253,valenda01,2015,2,OAK,AL,47,183,33,52,10,1,11,37.0,0.0,1.0,20,40.0,3.0,1.0,0.0,1.0,9.0
101256,vargake01,2015,1,MIN,AL,58,175,18,42,4,0,5,17.0,0.0,0.0,9,54.0,0.0,0.0,0.0,0.0,7.0
101271,villajo01,2015,1,HOU,AL,53,116,18,33,7,1,2,11.0,7.0,2.0,10,29.0,0.0,0.0,1.0,1.0,3.0
101276,vogtst01,2015,1,OAK,AL,136,445,58,116,21,3,18,71.0,0.0,2.0,56,97.0,6.0,2.0,0.0,8.0,9.0
101304,wietema01,2015,1,BAL,AL,75,258,24,69,14,1,8,25.0,0.0,0.0,21,67.0,0.0,0.0,0.0,3.0,4.0
101337,youngch04,2015,1,NYA,AL,140,318,53,80,20,1,14,42.0,3.0,1.0,30,73.0,2.0,3.0,3.0,2.0,6.0
101338,youngde03,2015,1,BAL,AL,52,174,20,47,6,0,2,16.0,0.0,0.0,4,29.0,0.0,1.0,0.0,1.0,8.0
101345,zobribe01,2015,1,OAK,AL,67,235,39,63,20,2,6,33.0,1.0,1.0,33,26.0,2.0,0.0,0.0,3.0,5.0
101346,zobribe01,2015,2,KCA,AL,59,232,37,66,16,1,7,23.0,2.0,3.0,29,30.0,1.0,1.0,0.0,2.0,3.0
101347,zuninmi01,2015,1,SEA,AL,112,350,28,61,11,0,11,28.0,0.0,1.0,21,132.0,0.0,5.0,8.0,2.0,6.0
101351,abreujo02,2016,1,CHA,AL,159,624,67,183,32,1,25,100.0,0.0,2.0,47,125.0,7.0,15.0,0.0,9.0,21.0
101370,almonab01,2016,1,CLE,AL,67,182,24,48,20,1,1,22.0,8.0,0.0,8,42.0,1.0,1.0,0.0,3.0,5.0
101372,alonsyo01,2016,1,OAK,AL,156,482,52,122,34,0,7,56.0,3.0,1.0,45,74.0,1.0,1.0,0.0,4.0,15.0
101375,altuvjo01,2016,1,HOU,AL,161,640,108,216,42,5,24,96.0,30.0,10.0,60,70.0,11.0,7.0,3.0,7.0,15.0
101380,alvarpe01,2016,1,BAL,AL,109,337,43,84,20,0,22,49.0,1.0,0.0,37,97.0,1.0,0.0,0.0,2.0,6.0
101385,anderti01,2016,1,CHA,AL,99,410,57,116,22,6,9,30.0,10.0,2.0,13,117.0,0.0,1.0,6.0,1.0,15.0
101389,andruel01,2016,1,TEX,AL,147,506,75,153,31,7,8,69.0,24.0,8.0,47,70.0,2.0,4.0,4.0,7.0,18.0
101391,aokino01,2016,1,SEA,AL,118,417,63,118,24,4,4,28.0,7.0,9.0,34,45.0,0.0,9.0,5.0,1.0,9.0
101396,arciaos01,2016,1,MIN,AL,32,103,8,22,4,0,4,12.0,0.0,0.0,10,46.0,0.0,1.0,0.0,0.0,1.0
101408,avilaal01,2016,1,CHA,AL,57,169,19,36,6,0,7,11.0,0.0,0.0,38,78.0,0.0,1.0,0.0,1.0,3.0
101410,avilemi01,2016,1,DET,AL,68,167,17,35,5,1,1,6.0,2.0,2.0,9,27.0,0.0,2.0,3.0,0.0,5.0
101419,bandyje01,2016,1,LAA,AL,70,209,23,49,9,0,8,25.0,1.0,0.0,11,38.0,0.0,4.0,3.0,4.0,5.0
101423,barneda01,2016,1,TOR,AL,104,279,35,75,13,2,4,19.0,2.0,2.0,22,48.0,1.0,1.0,2.0,2.0,8.0
101436,bautijo02,2016,1,TOR,AL,116,423,68,99,24,1,22,69.0,2.0,2.0,87,103.0,1.0,3.0,0.0,4.0,21.0
101440,beckhti01,2016,1,TBA,AL,64,198,25,49,12,5,5,16.0,2.0,1.0,14,67.0,0.0,1.0,2.0,0.0,3.0
101445,beltrad01,2016,1,TEX,AL,153,583,89,175,31,1,32,104.0,1.0,1.0,48,66.0,6.0,6.0,0.0,3.0,10.0
101446,beltrca01,2016,1,NYA,AL,99,359,50,109,21,0,22,64.0,0.0,0.0,22,70.0,3.0,2.0,0.0,4.0,13.0
101447,beltrca01,2016,2,TEX,AL,52,193,23,54,12,0,7,29.0,1.0,0.0,13,31.0,1.0,0.0,0.0,0.0,6.0
101448,beninan01,2016,1,BOS,AL,34,105,16,31,11,1,2,14.0,1.0,0.0,10,25.0,0.0,1.0,1.0,1.0,0.0
101457,bettsmo01,2016,1,BOS,AL,158,672,122,214,42,5,31,113.0,26.0,4.0,49,80.0,1.0,2.0,0.0,7.0,12.0
101469,bogaexa01,2016,1,BOS,AL,157,652,115,192,34,1,21,89.0,13.0,4.0,58,123.0,0.0,6.0,0.0,3.0,14.0
101486,bradlja02,2016,1,BOS,AL,156,558,94,149,30,7,26,87.0,9.0,2.0,63,143.0,5.0,10.0,0.0,5.0,10.0
101491,bregmal01,2016,1,HOU,AL,49,201,31,53,13,3,8,34.0,2.0,0.0,15,52.0,0.0,0.0,0.0,1.0,1.0
101514,burnsbi02,2016,1,OAK,AL,73,274,32,64,11,4,0,12.0,14.0,3.0,10,30.0,2.0,4.0,3.0,1.0,3.0
101520,buterdr01,2016,1,KCA,AL,56,123,18,35,10,1,4,16.0,0.0,0.0,8,36.0,0.0,0.0,2.0,0.0,2.0
101521,butlebi03,2016,1,OAK,AL,85,221,24,61,16,0,4,31.0,0.0,0.0,19,34.0,1.0,0.0,0.0,2.0,13.0
101524,buxtoby01,2016,1,MIN,AL,92,298,44,67,19,6,10,38.0,10.0,2.0,23,118.0,0.0,3.0,4.0,3.0,2.0
101525,byrdma01,2016,1,CLE,AL,34,115,11,31,6,0,5,19.0,0.0,0.0,11,38.0,1.0,0.0,0.0,3.0,1.0
101528,cabreme01,2016,1,CHA,AL,151,591,70,175,42,5,14,86.0,2.0,0.0,47,69.0,2.0,0.0,3.0,5.0,17.0
101529,cabremi01,2016,1,DET,AL,158,595,92,188,31,1,38,108.0,0.0,0.0,75,116.0,15.0,4.0,0.0,5.0,26.0
101532,cainlo01,2016,1,KCA,AL,103,397,56,114,19,1,9,56.0,14.0,5.0,31,84.0,3.0,2.0,0.0,4.0,15.0
101534,calhoko01,2016,1,LAA,AL,157,594,91,161,35,5,18,75.0,2.0,3.0,67,118.0,0.0,6.0,0.0,5.0,10.0
101542,canoro01,2016,1,SEA,AL,161,655,107,195,33,2,39,103.0,0.0,1.0,47,100.0,8.0,8.0,0.0,5.0,18.0
101549,carreez01,2016,1,TOR,AL,110,270,47,67,9,1,6,23.0,7.0,4.0,27,70.0,0.0,4.0,7.0,2.0,8.0
101552,casalcu01,2016,1,TBA,AL,84,226,23,42,10,0,8,25.0,0.0,0.0,25,82.0,1.0,2.0,3.0,0.0,2.0
101555,casteni01,2016,1,DET,AL,110,411,54,117,25,4,18,58.0,1.0,1.0,28,111.0,1.0,3.0,0.0,5.0,4.0
101559,castrja01,2016,1,HOU,AL,113,329,41,69,16,3,11,32.0,2.0,1.0,45,123.0,0.0,1.0,1.0,0.0,9.0
101561,castrst01,2016,1,NYA,AL,151,577,63,156,29,1,21,70.0,4.0,0.0,24,118.0,1.0,3.0,1.0,5.0,15.0
101566,centeju01,2016,1,MIN,AL,55,176,16,46,12,1,3,25.0,0.0,0.0,12,38.0,0.0,1.0,3.0,0.0,8.0
101584,chiriro01,2016,1,TEX,AL,57,147,21,33,11,0,9,20.0,0.0,1.0,15,44.0,0.0,5.0,1.0,2.0,4.0
101585,chiselo01,2016,1,CLE,AL,126,385,43,110,25,5,8,57.0,6.0,0.0,23,70.0,2.0,3.0,3.0,4.0,4.0
101586,choiji01,2016,1,LAA,AL,54,112,9,19,4,0,5,12.0,2.0,4.0,16,27.0,1.0,0.0,0.0,1.0,2.0
101587,choosh01,2016,1,TEX,AL,48,178,27,43,7,0,7,17.0,6.0,3.0,25,46.0,1.0,7.0,0.0,0.0,1.0
101599,coghlch01,2016,1,OAK,AL,51,158,14,23,5,0,5,14.0,1.0,1.0,13,47.0,1.0,1.0,0.0,0.0,2.0
101607,collity01,2016,1,DET,AL,56,136,14,32,2,3,4,15.0,1.0,1.0,13,38.0,0.0,1.0,0.0,1.0,1.0
101612,colonch01,2016,1,KCA,AL,54,147,13,34,6,0,1,13.0,0.0,1.0,11,31.0,0.0,2.0,1.0,0.0,4.0
101616,congeha01,2016,1,TBA,AL,49,124,6,24,5,0,3,10.0,0.0,0.0,12,40.0,0.0,0.0,1.0,0.0,4.0
101620,correca01,2016,1,HOU,AL,153,577,76,158,36,3,20,96.0,13.0,3.0,75,139.0,5.0,5.0,0.0,3.0,12.0
101632,crispco01,2016,1,OAK,AL,102,393,45,92,24,4,11,47.0,7.0,5.0,37,65.0,2.0,0.0,2.0,2.0,6.0
101635,croncj01,2016,1,LAA,AL,116,407,51,113,25,2,16,69.0,2.0,3.0,24,75.0,1.0,7.0,0.0,5.0,9.0
101636,cruzne02,2016,1,SEA,AL,155,589,96,169,27,1,43,105.0,2.0,0.0,62,159.0,5.0,9.0,0.0,7.0,15.0
101644,cuthbch01,2016,1,KCA,AL,128,475,49,130,28,1,12,46.0,2.0,0.0,32,96.0,0.0,0.0,1.0,2.0,14.0
101653,davisch02,2016,1,BAL,AL,157,566,99,125,21,0,38,84.0,1.0,0.0,88,219.0,3.0,8.0,0.0,3.0,6.0
101655,daviskh01,2016,1,OAK,AL,150,555,85,137,24,2,42,102.0,1.0,2.0,42,166.0,0.0,8.0,0.0,5.0,19.0
101656,davisra01,2016,1,CLE,AL,134,454,74,113,23,2,12,48.0,43.0,6.0,33,106.0,0.0,5.0,1.0,2.0,9.0
101675,deshide02,2016,1,TEX,AL,74,182,36,38,7,0,4,13.0,8.0,3.0,15,54.0,0.0,2.0,3.0,1.0,1.0
101676,desmoia01,2016,1,TEX,AL,156,625,107,178,29,3,22,86.0,21.0,6.0,44,160.0,2.0,5.0,0.0,3.0,11.0
101689,dickeco01,2016,1,TBA,AL,148,510,57,125,36,3,24,70.0,0.0,2.0,33,134.0,6.0,2.0,0.0,2.0,12.0
101696,donaljo02,2016,1,TOR,AL,155,577,122,164,32,5,37,99.0,7.0,1.0,109,119.0,6.0,9.0,2.0,3.0,16.0
101698,doziebr01,2016,1,MIN,AL,155,615,104,165,35,5,42,99.0,18.0,2.0,61,138.0,6.0,8.0,2.0,5.0,12.0
101716,dysonja01,2016,1,KCA,AL,107,299,46,83,14,8,1,25.0,30.0,7.0,26,39.0,2.0,3.0,8.0,1.0,4.0
101718,eatonad02,2016,1,CHA,AL,157,619,91,176,29,9,14,59.0,14.0,5.0,63,115.0,2.0,14.0,7.0,3.0,6.0
101725,eibnebr01,2016,2,OAK,AL,44,109,10,18,4,1,3,12.0,0.0,2.0,13,27.0,0.0,0.0,0.0,1.0,2.0
101731,ellsbja01,2016,1,NYA,AL,148,551,71,145,24,5,9,56.0,20.0,8.0,54,84.0,1.0,2.0,4.0,3.0,11.0
101733,encared01,2016,1,TOR,AL,160,601,99,158,34,0,42,127.0,2.0,0.0,87,138.0,3.0,5.0,0.0,8.0,22.0
101737,escobal02,2016,1,KCA,AL,162,637,57,166,24,6,7,55.0,17.0,4.0,27,96.0,2.0,3.0,10.0,5.0,16.0
101738,escobed01,2016,1,MIN,AL,105,352,32,83,14,2,6,37.0,1.0,3.0,21,72.0,1.0,1.0,2.0,1.0,7.0
101740,escobyu01,2016,1,LAA,AL,132,517,68,157,28,1,5,39.0,0.0,3.0,40,67.0,0.0,3.0,3.0,4.0,21.0
101759,fieldpr01,2016,1,TEX,AL,89,326,29,69,16,0,8,44.0,0.0,0.0,32,63.0,1.0,7.0,0.0,5.0,12.0
101766,flahery01,2016,1,BAL,AL,74,157,16,34,7,0,3,15.0,2.0,0.0,17,48.0,1.0,0.0,1.0,1.0,1.0
101777,forsylo01,2016,1,TBA,AL,127,511,76,135,24,4,20,52.0,6.0,6.0,46,127.0,0.0,8.0,0.0,2.0,8.0
101782,frankni01,2016,1,TBA,AL,60,174,18,47,10,1,6,26.0,6.0,1.0,12,42.0,1.0,3.0,2.0,0.0,1.0
101784,frazito01,2016,1,CHA,AL,158,590,89,133,21,0,40,98.0,15.0,5.0,64,163.0,1.0,4.0,1.0,7.0,11.0
101805,garciav01,2016,1,CHA,AL,120,413,59,101,18,2,12,51.0,4.0,4.0,34,115.0,0.0,4.0,0.0,2.0,9.0
101812,gardnbr01,2016,1,NYA,AL,148,547,80,143,22,6,7,41.0,16.0,4.0,70,106.0,0.0,8.0,4.0,5.0,6.0
101817,gattiev01,2016,1,HOU,AL,128,447,58,112,19,0,32,72.0,2.0,1.0,43,127.0,6.0,4.0,0.0,5.0,12.0
101825,giavojo01,2016,1,LAA,AL,99,346,44,90,20,1,6,31.0,4.0,3.0,13,39.0,0.0,1.0,4.0,3.0,11.0
101831,gimench01,2016,1,CLE,AL,68,139,17,30,4,0,4,11.0,0.0,0.0,10,41.0,0.0,1.0,4.0,1.0,8.0
101841,goinsry01,2016,1,TOR,AL,77,183,13,34,9,2,3,12.0,1.0,1.0,9,48.0,0.0,1.0,3.0,0.0,6.0
101843,gomesya01,2016,1,CLE,AL,74,251,22,42,11,1,9,34.0,0.0,0.0,9,69.0,0.0,2.0,0.0,2.0,7.0
101844,gomezca01,2016,1,HOU,AL,85,295,27,62,16,1,5,29.0,13.0,2.0,21,100.0,2.0,4.0,3.0,0.0,11.0
101845,gomezca01,2016,2,TEX,AL,33,116,18,33,6,0,8,24.0,5.0,3.0,13,36.0,0.0,1.0,0.0,0.0,0.0
101852,gonzama01,2016,1,HOU,AL,141,484,55,123,26,3,13,51.0,12.0,6.0,22,118.0,1.0,5.0,6.0,1.0,16.0
101857,gordoal01,2016,1,KCA,AL,128,445,62,98,16,2,17,40.0,8.0,1.0,52,148.0,3.0,8.0,0.0,1.0,9.0
101865,gourryu01,2016,1,HOU,AL,36,130,13,34,7,0,3,15.0,1.0,1.0,5,12.0,0.0,1.0,0.0,1.0,7.0
101878,gregodi01,2016,1,NYA,AL,153,562,68,155,32,2,20,70.0,7.0,1.0,19,82.0,2.0,6.0,5.0,5.0,9.0
101885,grossro01,2016,1,MIN,AL,99,332,49,93,19,1,11,37.0,2.0,3.0,55,96.0,0.0,2.0,0.0,0.0,3.0
101894,gutiefr01,2016,1,SEA,AL,98,248,33,61,9,0,14,39.0,1.0,0.0,29,85.0,0.0,3.0,0.0,3.0,6.0
101895,guyerbr01,2016,1,TBA,AL,63,212,27,51,12,1,7,18.0,2.0,1.0,12,42.0,1.0,23.0,1.0,1.0,3.0
101906,hanigry01,2016,1,BOS,AL,35,105,9,18,4,0,1,14.0,0.0,0.0,7,27.0,0.0,1.0,0.0,0.0,5.0
101910,hardyjj01,2016,1,BAL,AL,115,405,43,109,29,0,9,48.0,0.0,0.0,26,68.0,1.0,0.0,1.0,6.0,14.0
101922,headlch01,2016,1,NYA,AL,140,467,58,118,18,1,14,51.0,8.0,2.0,51,118.0,3.0,6.0,0.0,5.0,7.0
101923,healyry01,2016,1,OAK,AL,72,269,36,82,20,0,13,37.0,0.0,0.0,12,60.0,1.0,1.0,1.0,0.0,7.0
101942,hernate01,2016,1,HOU,AL,41,100,15,23,7,0,4,11.0,0.0,2.0,11,28.0,1.0,0.0,0.0,1.0,5.0
101951,hicksaa01,2016,1,NYA,AL,123,327,32,71,13,1,8,31.0,3.0,4.0,30,68.0,1.0,0.0,1.0,3.0,7.0
101954,hillaa01,2016,2,BOS,AL,47,124,14,27,3,0,2,9.0,0.0,0.0,11,16.0,2.0,1.0,0.0,0.0,1.0
101965,holtbr01,2016,1,BOS,AL,94,290,45,74,16,0,7,34.0,4.0,3.0,27,58.0,0.0,3.0,1.0,3.0,5.0
101969,hosmeer01,2016,1,KCA,AL,158,605,80,161,24,1,25,104.0,5.0,3.0,57,132.0,5.0,1.0,0.0,4.0,18.0
101986,iannech01,2016,1,SEA,AL,94,295,23,62,14,0,7,24.0,0.0,0.0,38,83.0,0.0,2.0,1.0,2.0,4.0
101987,iglesjo01,2016,1,DET,AL,137,467,57,119,26,0,4,32.0,7.0,4.0,28,50.0,1.0,8.0,7.0,3.0,12.0
101990,infanom01,2016,1,KCA,AL,39,134,16,32,9,1,0,11.0,0.0,0.0,9,23.0,0.0,0.0,2.0,4.0,0.0
101993,jacksau01,2016,1,CHA,AL,54,181,24,46,12,2,0,18.0,2.0,1.0,17,39.0,0.0,1.0,2.0,2.0,3.0
102006,jennide01,2016,1,TBA,AL,65,200,22,40,7,1,7,20.0,2.0,0.0,21,58.0,0.0,2.0,1.0,1.0,4.0
102019,jonesad01,2016,1,BAL,AL,152,619,86,164,19,0,29,83.0,2.0,0.0,39,115.0,2.0,5.0,1.0,8.0,13.0
102022,josepca01,2016,1,BAL,AL,49,132,7,23,3,0,0,0.0,0.0,0.0,7,28.0,0.0,0.0,2.0,0.0,6.0
102042,kempto01,2016,1,HOU,AL,59,120,15,26,4,3,1,7.0,2.0,1.0,14,27.0,0.0,0.0,1.0,1.0,5.0
102046,keplema01,2016,1,MIN,AL,113,396,52,93,20,2,17,63.0,6.0,2.0,42,93.0,3.0,3.0,1.0,5.0,2.0
102051,kiermke01,2016,1,TBA,AL,105,366,55,90,20,2,12,37.0,21.0,3.0,40,74.0,1.0,7.0,0.0,1.0,5.0
102053,kimhy01,2016,1,BAL,AL,95,305,36,92,16,1,6,22.0,1.0,3.0,36,51.0,0.0,4.0,0.0,1.0,5.0
102054,kinslia01,2016,1,DET,AL,153,618,117,178,29,4,28,83.0,14.0,6.0,45,115.0,0.0,13.0,0.0,3.0,5.0
102056,kipnija01,2016,1,CLE,AL,156,610,91,168,41,4,23,82.0,15.0,3.0,60,146.0,0.0,6.0,5.0,7.0,21.0
102085,lawribr01,2016,1,CHA,AL,94,351,35,87,22,0,12,36.0,7.0,3.0,30,109.0,2.0,2.0,0.0,1.0,3.0
102092,leeda02,2016,1,SEA,AL,104,292,33,74,9,0,14,49.0,0.0,0.0,20,74.0,2.0,5.0,0.0,0.0,8.0
102096,leonsa01,2016,1,BOS,AL,78,252,36,78,17,2,7,35.0,0.0,0.0,23,66.0,1.0,2.0,4.0,2.0,4.0
102103,lindad01,2016,1,SEA,AL,126,401,48,96,17,0,20,58.0,0.0,1.0,26,89.0,3.0,1.0,0.0,2.0,14.0
102104,lindofr01,2016,1,CLE,AL,158,604,99,182,30,3,15,78.0,19.0,5.0,57,88.0,3.0,5.0,3.0,15.0,18.0
102114,longoev01,2016,1,TBA,AL,160,633,81,173,41,4,36,98.0,0.0,3.0,42,144.0,6.0,3.0,0.0,7.0,13.0
102122,lowrije01,2016,1,OAK,AL,87,338,30,89,12,1,2,27.0,0.0,0.0,26,65.0,0.0,1.0,0.0,4.0,10.0
102124,lucrojo01,2016,2,TEX,AL,47,152,19,42,7,0,11,31.0,0.0,0.0,14,30.0,2.0,2.0,0.0,0.0,4.0
102130,machama01,2016,1,BAL,AL,157,640,105,188,40,1,37,96.0,0.0,3.0,48,120.0,9.0,3.0,0.0,5.0,14.0
102136,mahtomi01,2016,1,TBA,AL,65,185,16,36,9,0,3,11.0,0.0,1.0,7,68.0,0.0,2.0,1.0,1.0,2.0
102137,mailelu01,2016,1,TBA,AL,42,119,10,27,7,0,3,15.0,0.0,0.0,4,36.0,1.0,0.0,3.0,0.0,2.0
102148,marisja01,2016,1,HOU,AL,118,287,40,60,18,1,5,21.0,10.0,5.0,16,83.0,0.0,3.0,4.0,1.0,4.0
102155,marteje01,2016,1,LAA,AL,88,258,38,65,14,0,15,44.0,2.0,2.0,18,59.0,0.0,5.0,0.0,3.0,8.0
102156,marteke01,2016,1,SEA,AL,119,437,55,113,21,2,1,33.0,11.0,5.0,18,84.0,0.0,2.0,3.0,6.0,10.0
102161,martijd02,2016,1,DET,AL,120,460,69,141,35,2,22,68.0,1.0,2.0,49,128.0,2.0,3.0,0.0,5.0,13.0
102163,martile01,2016,1,SEA,AL,143,518,72,128,17,3,15,47.0,24.0,6.0,44,149.0,0.0,3.0,4.0,7.0,10.0
102169,martiru01,2016,1,TOR,AL,137,455,62,105,16,0,20,74.0,2.0,1.0,64,148.0,1.0,10.0,1.0,5.0,12.0
102170,martivi01,2016,1,DET,AL,154,553,65,160,22,0,27,86.0,0.0,0.0,50,90.0,8.0,4.0,0.0,3.0,19.0
102176,mauerjo01,2016,1,MIN,AL,134,494,68,129,22,4,11,49.0,2.0,0.0,79,93.0,10.0,1.0,0.0,2.0,11.0
102179,maybica01,2016,1,DET,AL,94,349,65,110,14,5,4,43.0,15.0,6.0,36,69.0,0.0,3.0,2.0,1.0,8.0
102182,mazarno01,2016,1,TEX,AL,145,516,59,137,13,3,20,64.0,0.0,2.0,39,112.0,1.0,6.0,0.0,7.0,12.0
102186,mccanbr01,2016,1,NYA,AL,130,429,56,104,13,0,20,58.0,1.0,0.0,54,99.0,2.0,7.0,0.0,2.0,15.0
102187,mccanja02,2016,1,DET,AL,105,344,31,76,9,1,12,48.0,0.0,1.0,23,109.0,0.0,2.0,1.0,3.0,12.0
102207,merriwh01,2016,1,KCA,AL,81,311,44,88,22,3,2,29.0,8.0,3.0,19,72.0,1.0,0.0,1.0,1.0,1.0
102216,millebr02,2016,1,TBA,AL,152,548,73,133,29,6,30,81.0,6.0,4.0,47,149.0,0.0,3.0,0.0,3.0,5.0
102229,mondera02,2016,1,KCA,AL,47,135,16,25,1,3,2,13.0,9.0,1.0,6,48.0,0.0,2.0,6.0,0.0,1.0
102238,moralke01,2016,1,KCA,AL,154,558,65,147,24,0,30,93.0,0.0,0.0,48,120.0,2.0,7.0,0.0,5.0,20.0
102240,morelmi01,2016,1,TEX,AL,147,460,49,107,21,0,22,60.0,1.0,0.0,35,118.0,5.0,8.0,0.0,0.0,8.0
102244,morneju01,2016,1,CHA,AL,58,203,16,53,14,1,6,25.0,0.0,0.0,12,52.0,1.0,1.0,0.0,2.0,5.0
102248,morrilo01,2016,1,TBA,AL,107,353,45,84,18,1,14,43.0,4.0,2.0,37,89.0,1.0,6.0,0.0,2.0,4.0
102256,moustmi01,2016,1,KCA,AL,27,104,12,25,6,0,7,13.0,0.0,1.0,9,13.0,0.0,0.0,0.0,0.0,5.0
102260,muncyma01,2016,1,OAK,AL,51,113,13,21,2,0,2,8.0,0.0,0.0,20,24.0,1.0,0.0,0.0,0.0,2.0
102267,napolmi01,2016,1,CLE,AL,150,557,92,133,22,1,34,101.0,5.0,1.0,78,194.0,2.0,5.0,0.0,5.0,15.0
102268,naquity01,2016,1,CLE,AL,116,321,52,95,18,5,14,43.0,6.0,3.0,36,112.0,4.0,4.0,2.0,2.0,4.0
102269,narvaom01,2016,1,CHA,AL,34,101,13,27,4,0,1,10.0,0.0,0.0,14,14.0,1.0,0.0,0.0,2.0,0.0
102273,navada01,2016,1,LAA,AL,45,119,10,28,5,0,1,13.0,0.0,0.0,9,26.0,0.0,5.0,0.0,3.0,2.0
102275,navardi01,2016,1,CHA,AL,85,271,25,57,13,2,6,32.0,1.0,2.0,20,63.0,0.0,2.0,2.0,3.0,5.0
102298,nunezed02,2016,1,MIN,AL,91,371,49,110,15,1,12,47.0,27.0,6.0,15,58.0,0.0,3.0,2.0,5.0,6.0
102308,odorro01,2016,1,TEX,AL,150,605,89,164,33,4,33,88.0,14.0,7.0,19,135.0,0.0,4.0,0.0,4.0,6.0
102318,omallsh01,2016,1,SEA,AL,89,210,24,48,9,2,2,17.0,6.0,2.0,18,59.0,0.0,3.0,1.0,0.0,4.0
102320,orlanpa01,2016,1,KCA,AL,128,457,52,138,24,4,5,43.0,14.0,3.0,13,105.0,1.0,7.0,3.0,3.0,12.0
102322,ortegra01,2016,1,LAA,AL,66,185,24,43,8,0,1,16.0,8.0,3.0,13,23.0,0.0,0.0,3.0,0.0,5.0
102323,ortizda01,2016,1,BOS,AL,151,537,79,169,48,1,38,127.0,2.0,0.0,80,86.0,15.0,2.0,0.0,7.0,22.0
102339,parkby01,2016,1,MIN,AL,62,215,28,41,9,1,12,24.0,1.0,0.0,21,80.0,0.0,5.0,0.0,3.0,3.0
102354,pearcst01,2016,1,TBA,AL,60,204,26,63,11,1,10,29.0,0.0,3.0,26,40.0,2.0,1.0,0.0,1.0,4.0
